date,CI95_k_Saarland,CI95_k_Sachsen,CI95_k_Hessen,CI95_k_Brandenburg,CI95_k_Nordrhein-Westfalen,CI95_k_Bremen,CI95_k_Hamburg,CI95_k_Mecklenburg-Vorpommern,CI95_k_Baden-Wuerttemberg,CI95_k_Berlin,CI95_k_Thueringen,CI95_k_Rheinland-Pfalz,CI95_k_Sachsen-Anhalt,CI95_k_Niedersachsen,CI95_k_Bayern,CI95_k_Schleswig-Holstein,CI95_k_std_Schleswig-Holstein,CI95_k_std_Hamburg,CI95_k_std_Niedersachsen,CI95_k_std_Bremen,CI95_k_std_Nordrhein-Westfalen,CI95_k_std_Hessen,CI95_k_std_Rheinland-Pfalz,CI95_k_std_Baden-Wuerttemberg,CI95_k_std_Bayern,CI95_k_std_Saarland,CI95_k_std_Berlin,CI95_k_std_Brandenburg,CI95_k_std_Mecklenburg-Vorpommern,CI95_k_std_Sachsen,CI95_k_std_Sachsen-Anhalt,CI95_k_std_Thueringen,k_Schleswig-Holstein,k_Hamburg,k_Niedersachsen,k_Bremen,k_Nordrhein-Westfalen,k_Hessen,k_Rheinland-Pfalz,k_Baden-Wuerttemberg,k_Bayern,k_Saarland,k_Berlin,k_Brandenburg,k_Mecklenburg-Vorpommern,k_Sachsen,k_Sachsen-Anhalt,k_Thueringen,k_std_Schleswig-Holstein,k_std_Hamburg,k_std_Niedersachsen,k_std_Bremen,k_std_Nordrhein-Westfalen,k_std_Hessen,k_std_Rheinland-Pfalz,k_std_Baden-Wuerttemberg,k_std_Bayern,k_std_Saarland,k_std_Berlin,k_std_Brandenburg,k_std_Mecklenburg-Vorpommern,k_std_Sachsen,k_std_Sachsen-Anhalt,k_std_Thueringen,CI95_k_Saarland_7davg,CI95_k_Sachsen_7davg,CI95_k_Hessen_7davg,CI95_k_Brandenburg_7davg,CI95_k_Nordrhein-Westfalen_7davg,CI95_k_Bremen_7davg,CI95_k_Hamburg_7davg,CI95_k_Mecklenburg-Vorpommern_7davg,CI95_k_Baden-Wuerttemberg_7davg,CI95_k_Berlin_7davg,CI95_k_Thueringen_7davg,CI95_k_Rheinland-Pfalz_7davg,CI95_k_Sachsen-Anhalt_7davg,CI95_k_Niedersachsen_7davg,CI95_k_Bayern_7davg,CI95_k_Schleswig-Holstein_7davg,CI95_k_std_Schleswig-Holstein_7davg,CI95_k_std_Hamburg_7davg,CI95_k_std_Niedersachsen_7davg,CI95_k_std_Bremen_7davg,CI95_k_std_Nordrhein-Westfalen_7davg,CI95_k_std_Hessen_7davg,CI95_k_std_Rheinland-Pfalz_7davg,CI95_k_std_Baden-Wuerttemberg_7davg,CI95_k_std_Bayern_7davg,CI95_k_std_Saarland_7davg,CI95_k_std_Berlin_7davg,CI95_k_std_Brandenburg_7davg,CI95_k_std_Mecklenburg-Vorpommern_7davg,CI95_k_std_Sachsen_7davg,CI95_k_std_Sachsen-Anhalt_7davg,CI95_k_std_Thueringen_7davg,k_Schleswig-Holstein_7davg,k_Hamburg_7davg,k_Niedersachsen_7davg,k_Bremen_7davg,k_Nordrhein-Westfalen_7davg,k_Hessen_7davg,k_Rheinland-Pfalz_7davg,k_Baden-Wuerttemberg_7davg,k_Bayern_7davg,k_Saarland_7davg,k_Berlin_7davg,k_Brandenburg_7davg,k_Mecklenburg-Vorpommern_7davg,k_Sachsen_7davg,k_Sachsen-Anhalt_7davg,k_Thueringen_7davg,k_std_Schleswig-Holstein_7davg,k_std_Hamburg_7davg,k_std_Niedersachsen_7davg,k_std_Bremen_7davg,k_std_Nordrhein-Westfalen_7davg,k_std_Hessen_7davg,k_std_Rheinland-Pfalz_7davg,k_std_Baden-Wuerttemberg_7davg,k_std_Bayern_7davg,k_std_Saarland_7davg,k_std_Berlin_7davg,k_std_Brandenburg_7davg,k_std_Mecklenburg-Vorpommern_7davg,k_std_Sachsen_7davg,k_std_Sachsen-Anhalt_7davg,k_std_Thueringen_7davg
2021-06-04,1.5106645,0.35324803,0.47543588,0.38608637,0.22043699,1.5220319,1.7731034,0.4117353,0.33294812,1.1829417,0.47714978,0.6197007,0.379441,0.25757423,0.39880747,0.3777746,8.968367397031136,50.04316745677503,6.704637789262891,46.95987797779598,5.790458532791065,12.411386990955737,18.17699780238642,9.411854748015864,12.413362406949256,45.270172456143285,31.50313507669748,10.8954543277157,10.396922878175236,9.378048694135032,9.817328505467565,11.708556429133873,8.588165,18.431004,8.693404,11.269683,10.390275,11.219236,11.276163,10.127386,11.875339,10.962569,18.013096,7.228594,7.6643972,9.03986,8.288062,9.088282,12.695011060245674,26.03774193924189,13.184468242548578,18.16321372365323,15.514804643086066,19.89214063930104,16.308652371167337,16.78849602018966,17.32536821463902,21.66443226014836,36.94441141773039,11.09011246808904,10.15625208393282,12.355445677340821,10.631337911561836,14.262234662339209,1.4575233857142855,0.35293961,0.45980464000000004,0.38497869,0.21284953714285712,1.5490598285714285,1.7214324,0.4254567985714286,0.32599949285714286,1.0915352142857144,0.4447229714285715,0.6093904357142856,0.3762254914285714,0.2571009928571429,0.39519968857142856,0.3766838442857143,10.489785486513597,52.951561399123705,7.3316725605928985,47.822888902832425,6.09567797546359,13.447276445065729,21.043058737424975,9.927821932184694,12.944971563427332,53.52398962858852,30.58531090173197,12.031312883608674,11.663165882927384,9.685096894845023,10.337030227510526,13.912533166326385,8.2623897,16.84127907142857,8.477324714285714,11.524067,9.628789999999999,10.380943642857144,10.745445857142856,9.660784428571429,11.1968355,10.699929642857143,16.42692057142857,7.0874455,7.469494871428572,8.606249199999999,7.783576171428571,8.209446142857143,11.667787800610594,24.504755369709052,12.133821389177774,16.175774442273035,13.726386737970858,17.68165763722305,13.997802823782113,15.27696996135889,17.781133287590592,16.189869713614126,27.00688977811144,9.788477727175879,10.4681738615914,12.400277992395475,10.214671559007035,10.537615922929108
2021-06-05,1.501918,0.37984675,0.49826768,0.42466772,0.23148517,1.8637633,1.8729143,0.44868052,0.35212284,1.146477,0.48028493,0.64693516,0.40937117,0.2782304,0.4170746,0.40276825,14.069777265545667,54.14665422036534,7.49125448796827,44.03823517412673,6.348414285539483,15.096145355801854,20.230248724647304,10.204633419045248,13.804110562014518,53.03845042203136,28.58150394965942,11.60417146427968,12.911162742774884,9.990085094367643,10.345823632339872,12.96933770583717,8.653405,19.132969,9.288708,14.095468,10.768744,11.198733,11.399274,10.825878,11.857501,10.9528475,16.594746,7.4782386,7.7631006,9.29669,8.283815,8.853065,15.107186506032814,25.908817869977568,15.089541931067755,27.108336284122935,16.374720899131564,21.854623881591763,17.244743283352932,17.576393367910434,20.432472068954162,16.006474592560387,30.512311640227196,13.462148397607198,13.003215080840308,14.552662735853533,13.607497311089759,13.226073551459631,1.4668793571428573,0.3528725071428572,0.46662718,0.38633574428571427,0.21391341142857143,1.587953357142857,1.7304960714285715,0.41771051142857146,0.32833842714285716,1.1037374857142859,0.44859840142857144,0.6102469585714285,0.37815034714285717,0.25783937142857144,0.39585382142857145,0.3743251657142857,11.053964018114788,52.408088951458545,7.198456219186672,46.55588230640302,6.118592244222094,13.65970551058491,21.03029232017086,9.945700328193686,12.960365400457604,52.134319951858245,29.696177839878345,11.94054650878119,11.61645449882858,9.578595753619549,10.297303622960802,13.581040976046527,8.163896985714285,16.967591071428572,8.518060857142856,11.754479142857145,9.692098142857143,10.5625695,10.746029428571429,9.726257142857142,11.2038795,10.705610714285713,16.559605142857144,7.093205014285715,7.3703118142857145,8.635400628571428,7.798530742857143,8.327119428571429,11.821092936355402,25.057324357926262,12.305893912435097,18.086196912702913,13.91395844978894,18.393346178911802,14.108012026224477,15.657017467594356,17.842412704779687,16.715017873692688,28.32610526184653,9.980671085463745,10.026127298815416,12.28835141230903,10.667030966857224,10.878545106491575
2021-06-06,1.5506124,0.34906125,0.46948764,0.38924995,0.21167654,1.5585122,1.7817167,0.39951876,0.33204556,1.0226159,0.46933013,0.63966745,0.39825982,0.26325375,0.39534917,0.3817613,9.983858122072819,52.44421272776476,7.730657504483624,62.66919996406816,6.440068669098591,14.07531293436221,22.487234213679557,11.41624179442328,13.215668974297639,48.387768534440845,35.18132971425708,12.960015048301651,12.081624459516824,10.774539031549178,10.300214341709992,12.63982095820738,8.006134,15.829751,8.411477,11.688021,9.193814,10.218568,11.091548,9.636144,10.786481,10.895682,14.177954,6.4379168,6.818781,8.333083,8.060367,8.563402,12.897945902700785,28.001578383330983,13.033131584939552,10.960004362043565,13.014646312733666,17.894088955218706,14.567020411208876,14.548957835160016,17.423264865763162,21.93490375170577,19.582202934741943,11.125258018867848,8.158496199399188,10.156027427148718,11.871890325477196,11.939984669325753,1.4624418,0.35204522857142856,0.46836401714285714,0.3861595742857143,0.21382498857142856,1.5825893285714285,1.7563083857142856,0.4153192914285714,0.32823085,1.1025632428571428,0.45207391428571425,0.6165453228571429,0.38210795999999997,0.2588823757142857,0.3939888771428572,0.37566513714285715,10.895004734650698,51.247849075293466,7.1515575346247715,48.63633119235749,6.108565650309302,13.567857471999163,20.981924993986446,10.099259159886687,12.837888198794449,52.47441572563808,30.06352999317886,11.794557413722659,11.46859488574775,9.652073622990601,10.103136529973549,13.342392160488632,8.195721500000001,17.272078571428573,8.549803285714285,11.800082714285717,9.670479285714285,10.620876785714286,10.914435,9.729199285714285,11.127126357142858,10.651366,16.56851357142857,7.0311385571428575,7.370150528571429,8.642869914285715,7.916742814285714,8.3919525,12.277625734968852,26.258743985405268,12.665482164510845,17.39458846143216,14.000076289387588,18.63091720697172,14.439839570914618,15.47997651149933,17.65962504332528,16.607167913915013,28.268189718223855,10.392897256544098,10.043415983047423,12.079605903282078,11.091632837381017,11.285694491193672
2021-06-07,1.3440316,0.36645883,0.4678187,0.39758125,0.2116846,1.5438366,1.727247,0.4015018,0.3212821,1.0849934,0.45376658,0.6015732,0.38303435,0.25722265,0.37778246,0.3743641,9.298070773061234,49.95167301648797,6.761560027529297,41.96073049720108,6.0176190662840705,13.70153158821393,20.43212534738123,9.426997977686408,12.538465649782939,46.215670415087104,28.460556360377133,11.236966831880597,10.72661132181454,9.232009792374747,9.17378465277512,12.148517476931913,8.508783,17.52617,8.874256,11.658617,9.992312,11.19213,11.18314,10.072453,11.442034,9.633893,16.490612,7.415784,7.289537,9.50396,8.108255,8.784637,12.513770119096684,24.799935589713535,12.525033763955449,18.9452315432575,14.064038770009985,18.633528054637964,14.017944841305377,14.752767682051392,15.144523428323058,16.136611356861792,28.009367577991043,11.5581240635771,9.543942182172207,13.288091268009863,12.266459607358392,12.014127670486026,1.4474534285714287,0.3546447228571428,0.47106658,0.38743855000000005,0.21463136000000002,1.5754929,1.7537061999999999,0.4097203485714286,0.3282128385714286,1.1030740571428572,0.45644746428571426,0.6175091657142857,0.38405062,0.25961178285714287,0.3932887428571429,0.37553912714285714,10.782650422330985,51.94937456449263,7.134809150511523,48.956240383540425,6.129884394001183,13.723197708113577,20.712817374996117,10.009544564382283,12.849823008986377,51.8366645655867,30.05316091371953,11.700957922206182,11.399210320816149,9.675353070526764,9.919940371188714,13.252734186585537,8.208617499999999,17.279732714285714,8.617116857142857,11.733636,9.735262857142857,10.7314785,10.940966,9.767102428571429,11.183705214285714,10.4051465,16.537206714285713,7.018746728571429,7.282836671428571,8.757133628571427,7.953874142857144,8.528277928571429,12.51649944522074,25.588081377965125,12.736406380342247,17.22636196891762,14.141036433403082,18.81239222430111,14.735526673796668,15.45023346908756,17.44467234628592,16.729905481885805,28.33652727822366,10.65821344829664,9.805154436168351,12.231873648872496,11.512164906743937,11.618585524251662
2021-06-08,1.4936739,0.3562212,0.46274742,0.39246282,0.21478206,1.597138,1.7401694,0.40643054,0.3228929,1.1201336,0.44218084,0.58276665,0.4500241,0.25473148,0.37234315,0.3780339,9.282971629341906,55.126930202527255,7.0701000602543305,50.56159885399248,5.891860617747919,14.236956914805353,20.617180142660164,9.579221564583538,12.308076997787404,42.77537513509974,28.106259575969585,11.607328225986443,10.38598269457838,9.821074985585097,14.586790373414388,12.453432391593125,8.597602,18.011038,8.864038,12.880924,10.174867,11.1448,10.763518,10.125477,11.008578,11.377983,17.209732,7.5692925,7.347762,9.20444,8.534915,8.6451025,12.910262386195331,21.096289991618953,11.552979425136877,15.474280694875095,14.369352141271262,16.925106499824455,12.390032698021745,15.202418109518861,15.295986457545522,19.941064845929695,30.00265488708517,9.686239271746091,10.34858148974757,11.400157898387198,21.17429118259334,10.375595353850967,1.4779369857142854,0.35460465571428573,0.4730088728571428,0.38907244142857145,0.21578255,1.5845461,1.7727321142857144,0.40911896285714283,0.32903959285714285,1.1041997000000001,0.4564195942857143,0.6174336800000001,0.3943846628571429,0.26037153,0.3930937642857143,0.38064952999999996,10.638247224369508,51.39703390088233,7.105283379139519,49.105297160044,6.110549460476873,13.801368362806818,20.356853414232127,10.020551055814325,12.82070606252523,49.585742520872245,29.91114517037809,11.691815073127618,11.259541274869903,9.750900049412335,10.50895043406088,13.153274388734655,8.421793285714285,17.643483714285715,8.719884714285714,11.923558142857145,9.856776285714286,10.889680642857144,11.009644428571429,9.9021,11.281002428571428,10.750882071428572,16.518441714285714,7.091864042857142,7.287925328571428,8.82471777142857,8.083258328571429,8.583987357142856,12.997783047177164,26.028790206734758,12.827804089772684,17.32364715390822,14.383699766740834,18.753942270341412,14.91643661669814,15.480779233299828,17.337409287160938,18.01531947048065,28.756541986525786,10.69982778893096,9.895873159854995,12.037969445391543,12.946047674312512,11.675637045807505
2021-06-09,1.3552632,0.35250795,0.44892687,0.39350027,0.21241811,1.5705638,1.6116121,0.40965697,0.31555128,1.1648706,0.45326757,0.60673225,0.37226734,0.2603896,0.38978773,0.37018618,9.058635940794387,60.65442520707801,7.009339108318412,45.16016636918557,5.880942368756631,13.328012370712012,18.280647694677594,9.762539671362736,11.737286852200933,44.836443330532724,30.642045462287996,10.975429574130429,10.516179309272072,9.029385679473346,9.198100483255269,11.718406263408884,8.342311,15.690621,8.882233,11.32532,10.063241,10.8753395,11.139077,9.97587,11.801342,9.8301735,18.169233,7.4679675,7.4894195,8.863185,7.881866,9.012593,12.659915283381125,17.19473708543457,14.079468345397528,21.15847503603225,13.915069702166534,15.88542777368868,15.515452504696086,13.49862573622515,17.331699145286247,16.47324894968349,32.57143880705844,10.779790265490965,10.304769467651896,12.676451577043357,11.110658091852796,11.807815898566126,1.4746477428571432,0.35531247,0.4719840614285714,0.39303838,0.21572269285714282,1.581981742857143,1.7470312571428572,0.4103872471428572,0.32778254285714287,1.1163912142857142,0.45983054714285715,0.6177490871428571,0.3948049685714286,0.26110363,0.3937001857142857,0.3792213471428571,10.012776273371369,53.242938520636535,7.081036678117799,48.86007753967734,6.111952503298774,13.756994394927736,20.07058285342763,10.02139426458757,12.635768889047382,47.609655775049035,30.23248898797767,11.5700542175323,11.108625757575778,9.697923641119985,10.423011053151827,12.699352374073415,8.425504428571427,17.387574285714287,8.793137571428572,11.878102857142858,9.90401742857143,10.885367,11.055610142857144,9.947012714285714,11.380972857142856,10.704104142857144,16.74405242857143,7.200973914285714,7.337795757142857,8.887931057142856,8.13327947142857,8.714991642857143,12.921430594816242,24.06235578739518,13.128372805872349,17.751297042772386,14.308300538910515,18.79524322401429,15.122499746987978,15.209962371235319,17.533012032402855,18.56295536116507,29.64945692007382,10.978860048660566,10.114297254278314,12.124343773483023,13.046564959059344,12.195417076682592
2021-06-10,1.4258363,0.3487408,0.45211628,0.40303168,0.20949972,1.4945923,1.688133,0.3784748,0.315597,1.1742235,0.46467468,0.5719174,0.3745217,0.25814715,0.3838151,0.37465268,9.119060201118444,56.3934698517249,6.749262863228994,44.15429378059111,5.893949305517986,13.173627115736881,22.72890367033776,10.800144680185353,12.15696756644346,49.22776336009387,30.757377841663764,11.493173099692118,11.96113212499683,9.402632970400138,9.46463621267508,11.342472962271408,8.491943,16.902563,8.792552,11.11582,9.890233,10.832823,10.490264,9.795423,11.515391,10.917381,17.986412,7.997852,6.8977566,8.943587,8.059576,9.314622,12.555441604964836,20.12075369980337,13.622071465993708,17.18686899740613,13.156496815171469,16.444278994198285,10.856290787994581,14.370767555973828,16.618193071084892,15.581167884962731,34.64166060190181,10.257927055766773,7.335524475281072,12.18111909052395,10.60349126209099,12.876168920314147,1.4545714142857145,0.3580121157142857,0.46782863857142853,0.3980828657142857,0.21599759857142856,1.5929197285714285,1.7421279857142857,0.4079998128571429,0.3274914,1.1280365285714284,0.4629506442857143,0.6098989728571428,0.3952742114285714,0.26136418,0.39070852571428577,0.37993443,9.96867733270937,54.10864752610332,7.073830263006546,47.929157516708734,6.037616120819393,13.717567610083998,20.421905370824287,10.085947693614632,12.596277001353737,47.10737766477557,30.461743997273206,11.538934081712373,11.282802218732682,9.661110892555026,10.412382600233899,12.140077741054823,8.45547757142857,17.360588,8.829524000000001,12.004836142857142,10.067640857142859,10.9545185,11.048997714285715,10.079804428571427,11.469523714285714,10.652932714285715,16.94882642857143,7.370806485714286,7.324393414285714,9.026400714285714,8.173836571428572,8.894529071428572,13.048504694659607,23.308550651302976,13.29809925129135,18.428058663055815,14.344161326224363,18.218456399780127,14.414305271106704,15.248346615289904,17.081643893085154,18.24827194883603,30.323435409533715,11.137085648735,9.835825854146437,12.372850810615349,13.037946527432045,12.357428675191693
2021-06-11,1.5318904,0.35198316,0.46366647,0.41407755,0.21415578,1.564874,1.8890271,0.4266839,0.31860468,1.3434645,0.45472366,0.59430575,0.37865168,0.26632628,0.40043125,0.3701642,9.378581059789024,47.714054883688874,6.8113933501204125,38.36013948353013,5.840175333896247,13.384332830058154,20.455090228781703,9.520358919288878,12.00660181065766,42.57292904773058,39.68519138038542,11.16271474452334,10.461522192524285,9.348632848743952,9.751636830872613,11.802294928985127,8.34144,18.81381,9.086105,11.471826,10.198046,11.235784,10.940616,10.060141,12.186735,12.31207,19.012125,7.9324384,7.8511066,9.141216,8.30786,9.087092,11.821843023907906,33.20554567159302,15.00706397879262,21.358646398972105,13.940421862637516,17.17892396055795,13.128074583177535,14.295788234445872,19.74713227819688,20.290870793085745,50.54981582178985,12.510255744107194,12.426281600432297,12.023358351318652,10.557928970602141,11.53579375491847,1.4576036857142856,0.35783142,0.4661472942857143,0.4020816057142857,0.21510028285714286,1.5990400285714286,1.758688514285714,0.41013532714285716,0.3254423371428571,1.150968357142857,0.45974691285714286,0.6062711228571428,0.3951614514285714,0.26261447285714284,0.3909404942857143,0.37884723,10.027279284531927,53.77591715851959,7.089081057414764,46.70062344609932,6.044718520977275,13.856559872812912,20.747347146023618,10.101448289510776,12.538168344740651,46.72205717785946,31.63060918351434,11.577114141256322,11.292030692211117,9.656908628927729,10.402998075291762,12.153468955319287,8.420231142857142,17.415274571428572,8.885624142857143,12.033713714285714,10.04017957142857,10.9568825,11.00106242857143,10.070198,11.514008857142857,10.845718571428572,17.091544857142857,7.471355685714286,7.351066185714286,9.040880142857143,8.176664857142857,8.894359071428571,12.923766403754213,24.33252261306743,13.558470070754785,18.884549045244224,14.119249500446001,17.830854017102542,13.95993701567959,14.892245503040794,17.427610187879132,18.052048882112803,32.267064610113636,11.33996325959474,10.160115785074934,12.325409764040753,13.027459535866372,11.967937116988733
2021-06-12,1.6633902,0.3876765,0.4790676,0.43465322,0.22887316,1.7082747,2.0624027,0.43197796,0.35100916,1.1458765,0.5287539,0.6347077,0.4206344,0.2745724,0.41290173,0.39463294,9.959673445718877,52.05986162254981,6.87184254210416,45.42903062818512,5.8963741012436985,13.83680464362525,19.75403451482549,9.877760715880646,12.690179136054086,46.30182213304523,31.90209183675346,13.624770641216934,11.303293286094272,10.323928032609212,10.271391855633306,14.356174523232367,8.678011,19.672354,9.249888,13.189858,10.664145,10.915441,11.179665,11.035672,11.865137,13.217024,17.48812,7.7216654,7.8326793,9.715856,8.655139,9.393785,12.470336707208991,39.44899478910792,14.255137626283656,20.14970875546433,15.734168989810044,18.610784126937638,16.32572872229828,17.746881715340983,21.570475261833316,22.388142477536988,24.73754320566212,14.049482706610904,10.792657483055121,15.006419421102159,14.101252987798249,19.472787426552983,1.4806711428571426,0.35894995571428573,0.4634044257142857,0.4035081057142857,0.21472713857142858,1.5768273714285714,1.7857582857142857,0.40774924714285715,0.32528324000000003,1.1508825714285713,0.46667105142857146,0.6045243428571428,0.39677048428571426,0.26209190142857147,0.39034437000000005,0.3776850428571428,9.440121595985243,53.47780393026023,7.000593636577032,46.899308510964815,5.980141351792163,13.676654056787683,20.679316544620498,10.054752189058691,12.379035283889161,45.759681708004294,32.10497888167063,11.865771166533074,11.062335055542459,9.704600477247952,10.39236496433368,12.351588500661459,8.423746285714286,17.49232957142857,8.880078428571428,11.904340857142858,10.025236857142858,10.916412214285714,10.969689714285716,10.10016857142857,11.515099714285714,11.169172357142857,17.219169714285716,7.506130942857143,7.361006000000001,9.100761,8.229711142857143,8.971604785714286,12.547073575350808,26.266833601514623,13.43926945578563,17.890459398292997,14.02774208482864,17.36744833786624,13.828649221243213,14.916600981245157,17.590182072576155,18.963715722823743,31.442097690890055,11.423868160880982,9.844321842534194,12.3902321476477,13.097996061110441,12.860324813430639
2021-06-13,1.6074075,0.362969,0.46578994,0.39890522,0.2176382,1.6614352,1.7939167,0.4339921,0.33211076,1.0602534,0.44813895,0.6125872,0.3831233,0.2730619,0.39652118,0.36698475,9.882705035571313,58.67101059395162,7.797422999847187,49.316359401110745,6.603484157268418,14.89302348207001,24.759771320614156,10.503879328202347,12.921839644895886,47.43588630573327,35.45113076962758,13.724064127147624,11.545140894352897,9.90351660900655,10.46722834326418,12.970779813480648,7.445592,16.692362,8.615733,12.173497,9.532603,10.449052,10.502382,9.68831,10.953539,12.568434,14.839414,6.9698925,7.267178,8.642643,7.6126328,8.185474,11.775084010602727,23.124219644671427,15.718631431872689,19.096752441786798,13.95172855162467,15.922606661855841,11.993016406076581,16.008724034419483,18.810409991762516,19.641430553170306,20.973277126252015,9.089916037877702,12.69138552588164,12.825121754131889,10.527094372988673,10.78897204251999,1.4887847285714286,0.36093677714285716,0.4628761828571429,0.40488743,0.2155788042857143,1.591530657142857,1.787501142857143,0.41267401000000004,0.3252925542857143,1.1562593571428572,0.46364374,0.6006557357142858,0.3946081242857143,0.2634930657142857,0.3905118,0.37557410714285716,9.425671155056458,54.36734648257264,7.010131564486114,44.99175985911375,6.0034864215307095,13.793469849317372,21.003964702754015,9.924414693884271,12.337059665403197,45.62369853247464,32.143521889580704,11.97492103493964,10.985694546233324,9.580168702599007,10.41622410741285,12.39886833712907,8.343668857142857,17.615559714285713,8.909257857142858,11.97369457142857,10.073635285714285,10.9493385,10.885523142857142,10.107620857142857,11.53896514285714,11.408136928571428,17.313664,7.582127471428572,7.425062714285714,9.144983857142858,8.165749114285715,8.917615071428571,12.386664733622514,25.5700680674204,13.822912291061789,19.05285198111346,14.161610976098784,17.08580801024297,13.46093436336717,15.125139009710795,17.788345662004634,18.636076694461536,31.640822575391493,11.133105020739533,10.491877460603115,12.771531337216725,12.905882353612084,12.695894438172672
2021-06-14,1.518834,0.36955413,0.46316287,0.4063214,0.20590462,1.4603262,1.7644768,0.4202256,0.31584746,1.1918616,0.4481576,0.590995,0.3903819,0.2494889,0.38035178,0.36361602,9.389496964513382,53.16294583643086,6.780070782160536,40.122633810009795,6.228546693104731,12.992132786860875,22.80222299131081,9.83704788004762,12.339056360412371,42.59092865750976,29.93318894023548,11.459292442591668,10.133948146862092,9.049373480607583,9.178379138442134,12.060841568543582,8.166112,17.983185,8.404161,10.463921,9.650773,10.784213,10.834572,9.963599,11.321618,12.037567,18.312199,8.111071,7.873683,9.678509,8.558609,8.779857,11.002468153287062,22.936901665521003,12.498908485230782,16.85719674442741,12.022998047518596,18.468640763038437,11.270961654216379,13.477954256329443,16.057526433923314,20.776764758868378,35.795438891659295,10.540872100860014,11.267626469192969,13.790910611216251,12.0916199847905,11.143661084498262,1.5137565,0.36137896285714294,0.4622110642857143,0.40613602285714284,0.21475309285714284,1.5796006000000002,1.7928196857142857,0.41534883857142857,0.3245161771428572,1.1715262428571427,0.46284245714285716,0.5991445642857143,0.3956577742857143,0.2623882442857143,0.3908788457142857,0.3740386671428571,9.438732039549619,54.82609974256447,7.012775958004862,44.72917461808642,6.033618939647947,13.69212716340979,21.34255008045824,9.982993251364446,12.308572624064544,45.105878281392165,32.35389797241761,12.006681836469793,10.901028378382977,9.554077800917982,10.416880462508137,12.386343207359307,8.294715857142858,17.68084757142857,8.842101428571429,11.803023714285715,10.024844,10.891064642857144,10.835727714285714,10.092070285714286,11.521762857142859,11.751518928571429,17.573890714285714,7.681454185714285,7.508512142857143,9.16991942857143,8.230085400000002,8.916932214285714,12.17076445279257,25.303920363964323,13.819180108386837,18.754561295566305,13.870033730028585,17.062252682871613,13.068508193783027,14.94302280603623,17.91877466280467,19.298955751891047,32.7531184773441,10.987783311779948,10.738118073034652,12.843362671960493,12.880905264673814,12.571542068745847
2021-06-15,1.4987842,0.3707373,0.46902344,0.40348616,0.21369037,1.6304026,1.8646971,0.42356378,0.3262088,1.1403961,0.45235842,0.6250092,0.3979359,0.2651129,0.39170766,0.3752713,9.646570861274224,53.25166103839864,6.949615245957193,41.64087313302184,6.016660538304795,13.166583919035542,18.884939689766817,9.914264914810209,12.750301976394276,51.32364751131471,27.494693621294545,11.817520665898893,11.281217853750395,8.894472447769603,9.420324409456462,11.779175381750616,8.59537,19.010685,9.166128,12.4471245,10.010165,11.119452,11.218885,10.374059,11.697839,12.011594,17.562601,8.076841,7.9259095,9.657955,8.583905,8.845516,11.405132705182346,26.237922819890205,13.78266292598582,20.948594393141864,13.655072139400252,17.910154039327523,16.51864393835841,14.326865216657097,17.067964552171034,18.644494199006417,30.144264203272556,9.820709432507206,10.81312273471807,14.200021473346263,12.923691564420555,11.62595645386271,1.5144865428571428,0.36345269142857145,0.46310763857142856,0.4077107857142857,0.21459713714285716,1.5843526857142858,1.8106093571428572,0.41779644428571433,0.32498987714285715,1.1744208857142857,0.46429639714285714,0.6051792142857143,0.3882166028571428,0.2638713042857143,0.3936452042857143,0.37364401,9.490674786968523,54.55820414768896,6.995563841676699,43.454785229376334,6.051447499727501,13.539216735442675,21.095087158616334,10.030856587111113,12.371747621008382,46.327060049422876,32.266531407464036,12.036709327885859,11.028919115407549,9.421706009801483,9.678813896228435,12.290020777381804,8.294397,17.823654285714287,8.885257142857144,11.741052357142857,10.001315142857143,10.8874435,10.900780142857142,10.127582,11.620228714285714,11.842034785714286,17.62430057142857,7.7539611142857146,7.591104642857142,9.234707285714284,8.237083971428572,8.945562714285714,11.95574592693357,26.038439339431648,14.137706322793829,19.536606109604413,13.767993729761297,17.20297375994348,13.658309799545407,14.817943821341695,18.171914390608315,19.11373137375915,32.77334837965658,11.006993334745824,10.804481108030439,13.243343182668932,11.702248176363415,12.75016508303324
