NUTS1,dayWeekStart,heart_rate
DE8,2020-07-27,62.088931054912265
DE8,2020-08-03,62.033070398045915
DE8,2020-08-10,61.7521992283698
DE8,2020-08-17,61.15611251823373
DE8,2020-08-24,60.35457986976679
DE8,2020-08-31,60.68389808072326
DE8,2020-09-07,60.96136143602921
DE8,2020-09-14,61.37265843576441
DE8,2020-09-21,61.24424955349711
DE8,2020-09-28,61.38439982956112
DE8,2020-10-05,61.01108212886191
DE8,2020-10-12,61.212219953559625
DE8,2020-10-19,61.149325574774004
DE8,2020-10-26,61.089015702993656
DE8,2020-11-02,60.61580827276316
DE8,2020-11-09,60.74112060993593
DE8,2020-11-16,60.53656006521336
DE8,2020-11-23,60.76651534562468
DE8,2020-11-30,61.15697406624271
DE8,2020-12-07,61.304753898531516
DE8,2020-12-14,61.20092223078699
DE8,2020-12-21,61.320173391281514
DE8,2020-12-28,61.685111680723686
DE8,2021-01-04,61.035213073293804
DE8,2021-01-11,60.568195777032635
DE8,2021-01-18,60.72674370418557
DE8,2021-01-25,60.71716186112738
DE8,2021-02-01,60.71559306834898
DE8,2021-02-08,60.805014203483594
DE8,2021-02-15,60.889909546830786
DE8,2021-02-22,60.58369224839813
DE8,2021-03-01,60.37794564306661
DE8,2021-03-08,60.77360270777609
DE8,2021-03-15,60.74128740732857
DE8,2021-03-22,60.908903322051614
DE8,2021-03-29,60.76463542220804
DE8,2021-04-05,60.77486254930509
DE8,2021-04-12,60.74160453402362
DE8,2021-04-19,60.7592082931338
DE8,2021-04-26,60.5823438864426
DE8,2021-05-03,60.76661896465904
DE8,2021-05-10,61.036426544663406
DE8,2021-05-17,60.7946225727283
DE8,2021-05-24,61.067272951833736
DE8,2021-05-31,61.48592482298205
DE8,2021-06-07,61.08012206121063
DE8,2021-06-14,61.924091295663516
DE8,2021-06-21,60.849687324275244
DE8,2021-06-28,60.917965766951944
DE8,2021-07-05,60.77997865812992
DE8,2021-07-12,61.26583140924373
DE8,2021-07-19,60.64510338951828
DE8,2021-07-26,60.78698171844105
DE8,2021-08-02,60.50766646762833
DE8,2021-08-09,60.79282033326151
DE8,2021-08-16,60.34319596165598
DE8,2021-08-23,60.5349246887899
DE8,2021-08-30,60.9236632147506
DE8,2021-09-06,61.15211701139845
DE8,2021-09-13,60.42430922986478
DE8,2021-09-20,60.57986185275526
DE8,2021-09-27,60.52551143102726
DE8,2021-10-04,60.623406785186894
DE8,2021-10-11,60.597191629955944
DE8,2021-10-18,61.13125961790735
DE8,2021-10-25,61.449164543767274
DE8,2021-11-01,61.208483620933094
DE8,2021-11-08,61.555793955570564
DE8,2021-11-15,61.45725680862447
DE8,2021-11-22,61.62389351584811
DE8,2021-11-29,61.7299602117784
DE8,2021-12-06,61.881820167154096
DE8,2021-12-13,61.59767210401539
DE8,2021-12-20,61.72820663309242
DE8,2021-12-27,62.48175437322171
DE8,2022-01-03,61.50539585832229
DE8,2022-01-10,60.99551568427832
DE8,2022-01-17,61.01090833601427
DE8,2022-01-24,60.813340462334466
DE8,2022-01-31,60.86384382499684
DE8,2022-02-07,61.16066367402612
DE8,2022-02-14,61.283776621608474
DE8,2022-02-21,61.17209709549058
DE8,2022-02-28,61.17390914862128
DE8,2022-03-07,61.16419253103889
DE8,2022-03-14,61.01650853869477
DE8,2022-03-21,61.330574572039936
DE8,2022-03-28,61.03937092093774
DE8,2022-04-04,61.042239298105635
DE8,2022-04-11,61.14417355428591
DE8,2022-04-18,61.81075879921184
DE9,2020-05-04,60.77634899637037
DE9,2020-05-11,60.4673000191422
DE9,2020-05-18,60.93386156616813
DE9,2020-05-25,60.84762905158521
DE9,2020-06-01,61.01826725226246
DE9,2020-06-08,60.935027813244496
DE9,2020-06-15,60.95481321587193
DE9,2020-06-22,61.38404118544903
DE9,2020-06-29,60.233726174274665
DE9,2020-07-06,60.02021348176336
DE9,2020-07-13,60.889175683730265
DE9,2020-07-20,61.614732661203945
DE9,2020-07-27,61.79496083782587
DE9,2020-08-03,61.53881277145715
DE9,2020-08-10,61.590907104308265
DE9,2020-08-17,60.68203579010786
DE9,2020-08-24,59.98290433423768
DE9,2020-08-31,60.2008515290335
DE9,2020-09-07,60.52532144985128
DE9,2020-09-14,60.96266787334946
DE9,2020-09-21,60.893963492153084
DE9,2020-09-28,60.92568597668972
DE9,2020-10-05,60.759906534493275
DE9,2020-10-12,60.753274379986706
DE9,2020-10-19,60.9163705391654
DE9,2020-10-26,60.779615636257056
DE9,2020-11-02,60.564124912646044
DE9,2020-11-09,60.44550743703436
DE9,2020-11-16,60.407340952397924
DE9,2020-11-23,60.594264937869845
DE9,2020-11-30,60.827840802352156
DE9,2020-12-07,61.159710742650844
DE9,2020-12-14,60.98170492726861
DE9,2020-12-21,60.9240319859635
DE9,2020-12-28,61.35162711081013
DE9,2021-01-04,60.60480935014035
DE9,2021-01-11,60.16944901631361
DE9,2021-01-18,60.38491139166689
DE9,2021-01-25,60.335089101331256
DE9,2021-02-01,60.392438777723214
DE9,2021-02-08,60.45014255522577
DE9,2021-02-15,60.55614166385613
DE9,2021-02-22,60.287659523679295
DE9,2021-03-01,60.02562303599394
DE9,2021-03-08,60.30041558489337
DE9,2021-03-15,60.31388399938261
DE9,2021-03-22,60.470119834728145
DE9,2021-03-29,60.44342744604136
DE9,2021-04-05,60.4191580750082
DE9,2021-04-12,60.563733613847596
DE9,2021-04-19,60.51752343093061
DE9,2021-04-26,60.480948764512526
DE9,2021-05-03,60.58267724880189
DE9,2021-05-10,60.74455937151947
DE9,2021-05-17,60.46428395486669
DE9,2021-05-24,60.58030117940026
DE9,2021-05-31,61.304523936945394
DE9,2021-06-07,60.95610133995921
DE9,2021-06-14,61.65289872516752
DE9,2021-06-21,60.52382423412116
DE9,2021-06-28,60.59516674402652
DE9,2021-07-05,60.62766045431238
DE9,2021-07-12,60.79176963710985
DE9,2021-07-19,60.43318077849061
DE9,2021-07-26,60.58600479022984
DE9,2021-08-02,60.26768270293621
DE9,2021-08-09,60.68695558073611
DE9,2021-08-16,60.35880470653977
DE9,2021-08-23,60.24331812637354
DE9,2021-08-30,60.57163931844225
DE9,2021-09-06,60.97990803003299
DE9,2021-09-13,60.38795816082186
DE9,2021-09-20,60.377524894086214
DE9,2021-09-27,60.41077497250225
DE9,2021-10-04,60.408116914915325
DE9,2021-10-11,60.514218266899405
DE9,2021-10-18,61.01553791390462
DE9,2021-10-25,61.30331412797738
DE9,2021-11-01,61.21566548559059
DE9,2021-11-08,61.19232254774934
DE9,2021-11-15,61.257114095705
DE9,2021-11-22,61.27273245272486
DE9,2021-11-29,61.518673541810394
DE9,2021-12-06,61.61287005998392
DE9,2021-12-13,61.524772730575826
DE9,2021-12-20,61.5632302612652
DE9,2021-12-27,62.17887154242605
DE9,2022-01-03,61.219650651478915
DE9,2022-01-10,60.626639876127534
DE9,2022-01-17,60.598946149498545
DE9,2022-01-24,60.6291068509202
DE9,2022-01-31,60.79693457158313
DE9,2022-02-07,60.783660172417555
DE9,2022-02-14,60.86757800939316
DE9,2022-02-21,61.02841594246882
DE9,2022-02-28,60.929041996715384
DE9,2022-03-07,61.081446261815714
DE9,2022-03-14,60.85974046688659
DE9,2022-03-21,61.07526780513816
DE9,2022-03-28,60.63201468485884
DE9,2022-04-04,60.93822452709944
DE9,2022-04-11,61.102029415989286
DE9,2022-04-18,61.546150531655584
DEA,2020-05-04,60.82687385757089
DEA,2020-05-11,60.60460488929715
DEA,2020-05-18,61.14849205580699
DEA,2020-05-25,61.045800347267516
DEA,2020-06-01,61.07514412560503
DEA,2020-06-08,61.041852342304054
DEA,2020-06-15,61.107876427366385
DEA,2020-06-22,61.506565188182854
DEA,2020-06-29,60.34350935116423
DEA,2020-07-06,60.20553821559926
DEA,2020-07-13,60.93541821924277
DEA,2020-07-20,61.74162623872556
DEA,2020-07-27,62.034699101036146
DEA,2020-08-03,61.56885775624656
DEA,2020-08-10,61.5800813347925
DEA,2020-08-17,60.748546591797414
DEA,2020-08-24,60.045088165160294
DEA,2020-08-31,60.206910874202066
DEA,2020-09-07,60.7611008464151
DEA,2020-09-14,61.236615378988894
DEA,2020-09-21,60.945789429695736
DEA,2020-09-28,60.88713669676104
DEA,2020-10-05,60.868321654970735
DEA,2020-10-12,60.74254191813978
DEA,2020-10-19,60.87545267777024
DEA,2020-10-26,60.78125398410189
DEA,2020-11-02,60.4946568568094
DEA,2020-11-09,60.48071706540673
DEA,2020-11-16,60.2806705590725
DEA,2020-11-23,60.508274015890045
DEA,2020-11-30,60.80450885007825
DEA,2020-12-07,61.09998729763724
DEA,2020-12-14,60.98388498820979
DEA,2020-12-21,60.84164157142391
DEA,2020-12-28,61.225453889178304
DEA,2021-01-04,60.49728305315616
DEA,2021-01-11,60.138474827315584
DEA,2021-01-18,60.361133118902266
DEA,2021-01-25,60.243365012734586
DEA,2021-02-01,60.41216154506816
DEA,2021-02-08,60.28668971288002
DEA,2021-02-15,60.53605272927784
DEA,2021-02-22,60.265548621526065
DEA,2021-03-01,59.99705386188518
DEA,2021-03-08,60.10483353299022
DEA,2021-03-15,60.204281510962595
DEA,2021-03-22,60.38420487366812
DEA,2021-03-29,60.50228511588129
DEA,2021-04-05,60.349995481311325
DEA,2021-04-12,60.46823902700527
DEA,2021-04-19,60.49383492362879
DEA,2021-04-26,60.42379172801518
DEA,2021-05-03,60.51240472247079
DEA,2021-05-10,60.65153220162382
DEA,2021-05-17,60.28742906432352
DEA,2021-05-24,60.50247032438932
DEA,2021-05-31,61.25182293722215
DEA,2021-06-07,61.04786065005538
DEA,2021-06-14,61.78317112277338
DEA,2021-06-21,60.47688670354822
DEA,2021-06-28,60.44666919095781
DEA,2021-07-05,60.41246190205717
DEA,2021-07-12,60.515461973779495
DEA,2021-07-19,60.59114687263543
DEA,2021-07-26,60.36922446542026
DEA,2021-08-02,60.14028183282712
DEA,2021-08-09,60.64405288272899
DEA,2021-08-16,60.22349939477422
DEA,2021-08-23,60.11535969179323
DEA,2021-08-30,60.5005388422907
DEA,2021-09-06,60.915292440437405
DEA,2021-09-13,60.30860141588118
DEA,2021-09-20,60.27785584137067
DEA,2021-09-27,60.2224638978195
DEA,2021-10-04,60.37362248071343
DEA,2021-10-11,60.46047377729441
DEA,2021-10-18,61.040690169931274
DEA,2021-10-25,61.41255432453622
DEA,2021-11-01,61.23879980537722
DEA,2021-11-08,61.31085082881579
DEA,2021-11-15,61.30056368471808
DEA,2021-11-22,61.40506733056674
DEA,2021-11-29,61.574989123870964
DEA,2021-12-06,61.70499568042524
DEA,2021-12-13,61.5796631841169
DEA,2021-12-20,61.641306427031566
DEA,2021-12-27,62.21290061126483
DEA,2022-01-03,61.18937695327987
DEA,2022-01-10,60.68695340733905
DEA,2022-01-17,60.61884066186851
DEA,2022-01-24,60.65644688396445
DEA,2022-01-31,60.75084159799654
DEA,2022-02-07,60.798281649660474
DEA,2022-02-14,60.879417237881626
DEA,2022-02-21,61.008834263122615
DEA,2022-02-28,61.06836727909917
DEA,2022-03-07,61.101108246888685
DEA,2022-03-14,60.76947994674883
DEA,2022-03-21,61.13214843562112
DEA,2022-03-28,60.630486504409205
DEA,2022-04-04,60.836601354207886
DEA,2022-04-11,61.18107160432522
DEA,2022-04-18,61.52103906631404
DEB,2020-05-04,61.15434659424685
DEB,2020-05-11,61.057286073962864
DEB,2020-05-18,61.53558223106926
DEB,2020-05-25,61.242121365376285
DEB,2020-06-01,61.239399417540604
DEB,2020-06-08,61.195530785469394
DEB,2020-06-15,61.24819929487761
DEB,2020-06-22,61.687708341469666
DEB,2020-06-29,61.0784014559398
DEB,2020-07-06,60.856222937525
DEB,2020-07-13,61.20732590177915
DEB,2020-07-20,62.27678959546494
DEB,2020-07-27,62.49304319415986
DEB,2020-08-03,61.49253007074042
DEB,2020-08-10,61.6619787791584
DEB,2020-08-17,61.12648120992158
DEB,2020-08-24,60.36711347850692
DEB,2020-08-31,60.62743349336783
DEB,2020-09-07,61.32507996264892
DEB,2020-09-14,61.47914675935869
DEB,2020-09-21,61.14035670821771
DEB,2020-09-28,61.19008858001809
DEB,2020-10-05,61.180670937967136
DEB,2020-10-12,61.05178431454707
DEB,2020-10-19,61.274049666250846
DEB,2020-10-26,61.03020196007335
DEB,2020-11-02,60.77476606939183
DEB,2020-11-09,60.77984978000164
DEB,2020-11-16,60.607444922650586
DEB,2020-11-23,60.77081713797137
DEB,2020-11-30,61.182103704447215
DEB,2020-12-07,61.39245028095295
DEB,2020-12-14,61.20596746899742
DEB,2020-12-21,61.10817534695787
DEB,2020-12-28,61.365591334330915
DEB,2021-01-04,60.76361744398822
DEB,2021-01-11,60.37807557127733
DEB,2021-01-18,60.574308319059696
DEB,2021-01-25,60.53726042245433
DEB,2021-02-01,60.56240969487784
DEB,2021-02-08,60.52012995021803
DEB,2021-02-15,60.82358200560724
DEB,2021-02-22,60.360081839105476
DEB,2021-03-01,60.27459530136383
DEB,2021-03-08,60.370141073154855
DEB,2021-03-15,60.42084014779214
DEB,2021-03-22,60.69465797814745
DEB,2021-03-29,60.86250194499657
DEB,2021-04-05,60.573913176135406
DEB,2021-04-12,60.5833871305212
DEB,2021-04-19,60.82500406416428
DEB,2021-04-26,60.636413139066406
DEB,2021-05-03,60.82700343371556
DEB,2021-05-10,60.88691415859517
DEB,2021-05-17,60.684639143061005
DEB,2021-05-24,60.794972184678066
DEB,2021-05-31,61.34133456517177
DEB,2021-06-07,61.317280730921446
DEB,2021-06-14,62.0307470449505
DEB,2021-06-21,60.57069228093504
DEB,2021-06-28,60.59083267371721
DEB,2021-07-05,60.592654802289935
DEB,2021-07-12,60.80171536605963
DEB,2021-07-19,61.18703994126333
DEB,2021-07-26,60.89390716640383
DEB,2021-08-02,60.61533573995575
DEB,2021-08-09,61.29454020993603
DEB,2021-08-16,60.70406161441685
DEB,2021-08-23,60.40552969384712
DEB,2021-08-30,61.10272110166793
DEB,2021-09-06,61.335119674740135
DEB,2021-09-13,60.83008681171423
DEB,2021-09-20,60.765260464583434
DEB,2021-09-27,60.79505060128418
DEB,2021-10-04,60.787104533677706
DEB,2021-10-11,60.90583432652948
DEB,2021-10-18,61.49901037424663
DEB,2021-10-25,61.79230197583309
DEB,2021-11-01,61.604670446000476
DEB,2021-11-08,61.63703922330802
DEB,2021-11-15,61.62731494149819
DEB,2021-11-22,61.77883248137559
DEB,2021-11-29,61.98778710747807
DEB,2021-12-06,62.020671632139525
DEB,2021-12-13,61.90240042944347
DEB,2021-12-20,62.038248336908346
DEB,2021-12-27,62.43436747490324
DEB,2022-01-03,61.54568178378917
DEB,2022-01-10,60.92345859716324
DEB,2022-01-17,60.92279566280814
DEB,2022-01-24,61.072010747867324
DEB,2022-01-31,61.18827884813286
DEB,2022-02-07,61.21241582904209
DEB,2022-02-14,61.31037280805245
DEB,2022-02-21,61.41367655969261
DEB,2022-02-28,61.38812938462523
DEB,2022-03-07,61.327760241805315
DEB,2022-03-14,61.072197862667
DEB,2022-03-21,61.452931776499916
DEB,2022-03-28,60.93507127759641
DEB,2022-04-04,60.98208130761817
DEB,2022-04-11,61.37144866257495
DEB,2022-04-18,61.66611703537511
DEC,2020-05-04,61.313448398344946
DEC,2020-05-11,61.12982598600047
DEC,2020-05-18,61.624577797215785
DEC,2020-05-25,61.33787595856562
DEC,2020-06-01,61.36511419096124
DEC,2020-06-08,61.28752254045509
DEC,2020-06-15,61.40354371227001
DEC,2020-06-22,61.886932271962436
DEC,2020-06-29,61.38413094184932
DEC,2020-07-06,61.113258739787796
DEC,2020-07-13,61.31094089710645
DEC,2020-07-20,62.484178757341226
DEC,2020-07-27,62.705531941542475
DEC,2020-08-03,61.69923277986894
DEC,2020-08-10,61.794918256346826
DEC,2020-08-17,61.30120574964325
DEC,2020-08-24,60.660199463179964
DEC,2020-08-31,60.72337395480809
DEC,2020-09-07,61.42824919118596
DEC,2020-09-14,61.904025464109495
DEC,2020-09-21,61.14895109604004
DEC,2020-09-28,61.11378873011616
DEC,2020-10-05,61.390513029692364
DEC,2020-10-12,61.23204567049624
DEC,2020-10-19,61.45066201442423
DEC,2020-10-26,61.34523616934511
DEC,2020-11-02,61.02571457273103
DEC,2020-11-09,60.95408851960215
DEC,2020-11-16,60.509482748719364
DEC,2020-11-23,60.9000133246001
DEC,2020-11-30,61.269464099471776
DEC,2020-12-07,61.56001569449575
DEC,2020-12-14,61.478973285035096
DEC,2020-12-21,61.222063158787726
DEC,2020-12-28,61.63405483405484
DEC,2021-01-04,60.90825896994572
DEC,2021-01-11,60.73184816455462
DEC,2021-01-18,60.70225754557173
DEC,2021-01-25,60.60887235639097
DEC,2021-02-01,60.88916542434754
DEC,2021-02-08,60.67898587823713
DEC,2021-02-15,61.034713734589054
DEC,2021-02-22,60.60659298655576
DEC,2021-03-01,60.68485712646786
DEC,2021-03-08,60.74930772962102
DEC,2021-03-15,60.75564014000184
DEC,2021-03-22,61.01138057221748
DEC,2021-03-29,61.33829651084468
DEC,2021-04-05,60.783625285409414
DEC,2021-04-12,60.96992438672439
DEC,2021-04-19,61.30548090311248
DEC,2021-04-26,60.94810245900672
DEC,2021-05-03,60.95884063390725
DEC,2021-05-10,61.03089816892666
DEC,2021-05-17,60.74694735692442
DEC,2021-05-24,60.98402784360813
DEC,2021-05-31,61.75666061766979
DEC,2021-06-07,61.56107797957893
DEC,2021-06-14,62.3282448566062
DEC,2021-06-21,60.83750684181719
DEC,2021-06-28,60.729878684807254
DEC,2021-07-05,60.793174603174606
DEC,2021-07-12,60.830625516102394
DEC,2021-07-19,61.40727642276423
DEC,2021-07-26,60.811309327943086
DEC,2021-08-02,60.668620882188726
DEC,2021-08-09,61.633474880764034
DEC,2021-08-16,60.83943452380952
DEC,2021-08-23,60.47150297619047
DEC,2021-08-30,61.17917628418147
DEC,2021-09-06,61.32049575683116
DEC,2021-09-13,60.944165283668326
DEC,2021-09-20,60.845809470033075
DEC,2021-09-27,60.7851836099744
DEC,2021-10-04,60.952936481507905
DEC,2021-10-11,61.04339310320144
DEC,2021-10-18,61.62471501123675
DEC,2021-10-25,61.887866086018086
DEC,2021-11-01,61.76247148609305
DEC,2021-11-08,61.61235578592898
DEC,2021-11-15,62.06266631017669
DEC,2021-11-22,62.068094475435075
DEC,2021-11-29,62.479665835701034
DEC,2021-12-06,62.53624603535847
DEC,2021-12-13,62.18314161204787
DEC,2021-12-20,62.349875888303835
DEC,2021-12-27,62.80158260561486
DEC,2022-01-03,61.58982032887473
DEC,2022-01-10,61.310172845262436
DEC,2022-01-17,61.25951887592313
DEC,2022-01-24,61.10598674773999
DEC,2022-01-31,61.09234332118608
DEC,2022-02-07,61.242495618302065
DEC,2022-02-14,61.37441581407099
DEC,2022-02-21,61.53034362837512
DEC,2022-02-28,61.48198725877297
DEC,2022-03-07,61.12833250729756
DEC,2022-03-14,60.89443453408031
DEC,2022-03-21,61.53511255622973
DEC,2022-03-28,60.958741198811616
DEC,2022-04-04,60.99032431562253
DEC,2022-04-11,61.32131529374732
DEC,2022-04-18,61.553288126291406
DED,2020-05-04,61.06139461168939
DED,2020-05-11,60.997794935687615
DED,2020-05-18,61.301350403169025
DED,2020-05-25,61.15077342650503
DED,2020-06-01,61.547461704528615
DED,2020-06-08,61.4968060759703
DED,2020-06-15,61.3876359298549
DED,2020-06-22,61.57511115156866
DED,2020-06-29,61.32043760948226
DED,2020-07-06,60.613239981134214
DED,2020-07-13,61.09190543616458
DED,2020-07-20,62.27939230907981
DED,2020-07-27,62.49266494232896
DED,2020-08-03,61.53855784663923
DED,2020-08-10,61.697494355719165
DED,2020-08-17,61.10759213232746
DED,2020-08-24,60.53882503706884
DED,2020-08-31,60.636546732914404
DED,2020-09-07,61.229158204112515
DED,2020-09-14,61.4439351447768
DED,2020-09-21,61.263175268913166
DED,2020-09-28,61.44258300443701
DED,2020-10-05,61.209177210732875
DED,2020-10-12,61.172086533097094
DED,2020-10-19,61.433610806341605
DED,2020-10-26,61.16646257357101
DED,2020-11-02,61.087066572211405
DED,2020-11-09,61.079969208913305
DED,2020-11-16,60.990945756741986
DED,2020-11-23,61.12164702327298
DED,2020-11-30,61.45969402506495
DED,2020-12-07,61.831110838185985
DED,2020-12-14,61.40069249955888
DED,2020-12-21,61.48450324220798
DED,2020-12-28,62.061119442140836
DED,2021-01-04,61.22415177584436
DED,2021-01-11,60.92091806528847
DED,2021-01-18,60.93189576452158
DED,2021-01-25,60.855755820270446
DED,2021-02-01,60.91470423994121
DED,2021-02-08,61.07186644107289
DED,2021-02-15,60.9892801503091
DED,2021-02-22,60.77131068259513
DED,2021-03-01,60.6335531806587
DED,2021-03-08,60.73104043558515
DED,2021-03-15,60.74742008108042
DED,2021-03-22,61.031984180085594
DED,2021-03-29,61.0578559512383
DED,2021-04-05,61.131005565418114
DED,2021-04-12,60.85374472662497
DED,2021-04-19,61.050788511625456
DED,2021-04-26,61.07666841106012
DED,2021-05-03,61.17498502835171
DED,2021-05-10,61.36961532423955
DED,2021-05-17,61.01914954406068
DED,2021-05-24,60.99387966857103
DED,2021-05-31,61.74577786300316
DED,2021-06-07,61.35475882445048
DED,2021-06-14,62.076205986778014
DED,2021-06-21,60.934968976075
DED,2021-06-28,60.868603648229985
DED,2021-07-05,60.808302457713594
DED,2021-07-12,61.11498100300464
DED,2021-07-19,60.89437864924878
DED,2021-07-26,60.93251120144644
DED,2021-08-02,60.508291845528205
DED,2021-08-09,61.07362543455308
DED,2021-08-16,60.72492404400001
DED,2021-08-23,60.4267378920199
DED,2021-08-30,60.854415953364814
DED,2021-09-06,61.380733306468876
DED,2021-09-13,60.96322231958337
DED,2021-09-20,60.845267063533704
DED,2021-09-27,60.86828129119229
DED,2021-10-04,60.560696339080614
DED,2021-10-11,60.79831113789791
DED,2021-10-18,61.37076955111881
DED,2021-10-25,61.6821376640529
DED,2021-11-01,61.69846827144899
DED,2021-11-08,61.583191485054385
DED,2021-11-15,61.74144629896302
DED,2021-11-22,61.72636495770602
DED,2021-11-29,61.9290632161552
DED,2021-12-06,62.0360462894433
DED,2021-12-13,62.09432270727801
DED,2021-12-20,62.21465978213924
DED,2021-12-27,62.79691442810013
DED,2022-01-03,61.83023854313648
DED,2022-01-10,61.24990117573615
DED,2022-01-17,61.316380672060085
DED,2022-01-24,61.25564712788593
DED,2022-01-31,61.28985761082563
DED,2022-02-07,61.29787135320702
DED,2022-02-14,61.55087707141309
DED,2022-02-21,61.45209870175565
DED,2022-02-28,61.3592083599335
DED,2022-03-07,61.32009364130077
DED,2022-03-14,61.175796840686544
DED,2022-03-21,61.42584755746675
DED,2022-03-28,60.9012052357427
DED,2022-04-04,61.18642785919522
DED,2022-04-11,61.353124839643016
DED,2022-04-18,61.65346531316933
DEE,2020-05-04,61.73820973802317
DEE,2020-05-11,61.46041712179861
DEE,2020-05-18,61.90932387255344
DEE,2020-05-25,61.74135646555792
DEE,2020-06-01,62.10421761453161
DEE,2020-06-08,62.01505594564647
DEE,2020-06-15,62.05477677097368
DEE,2020-06-22,62.267030920895486
DEE,2020-06-29,61.620338952900326
DEE,2020-07-06,61.00113165030851
DEE,2020-07-13,61.7694633762479
DEE,2020-07-20,62.49446483957354
DEE,2020-07-27,62.64391641028954
DEE,2020-08-03,62.080673137639515
DEE,2020-08-10,62.14084686658674
DEE,2020-08-17,61.77923654862509
DEE,2020-08-24,60.933734651257424
DEE,2020-08-31,61.011619039605826
DEE,2020-09-07,61.689629837031454
DEE,2020-09-14,61.915390253984484
DEE,2020-09-21,61.80863805922861
DEE,2020-09-28,62.033053433451315
DEE,2020-10-05,61.70281492106714
DEE,2020-10-12,61.62979254872113
DEE,2020-10-19,62.05373315390921
DEE,2020-10-26,61.74041518124902
DEE,2020-11-02,61.407263900121045
DEE,2020-11-09,61.39156881850544
DEE,2020-11-16,61.34040120491574
DEE,2020-11-23,61.531423397951365
DEE,2020-11-30,61.88755002367247
DEE,2020-12-07,62.120084278060794
DEE,2020-12-14,62.05135766374299
DEE,2020-12-21,61.966792106437296
DEE,2020-12-28,62.498450783483094
DEE,2021-01-04,61.76998559555257
DEE,2021-01-11,61.413148479519215
DEE,2021-01-18,61.57971324839652
DEE,2021-01-25,61.46398506904972
DEE,2021-02-01,61.40968881452044
DEE,2021-02-08,61.41493822283881
DEE,2021-02-15,61.359666924835466
DEE,2021-02-22,61.16675970651471
DEE,2021-03-01,61.16295916048501
DEE,2021-03-08,61.17600486958493
DEE,2021-03-15,61.02002489746667
DEE,2021-03-22,61.31448729736711
DEE,2021-03-29,61.51660708124913
DEE,2021-04-05,61.5639238231617
DEE,2021-04-12,61.35889544949883
DEE,2021-04-19,61.594985890757805
DEE,2021-04-26,61.373753784342014
DEE,2021-05-03,61.47919941693526
DEE,2021-05-10,61.64657709653691
DEE,2021-05-17,61.34243333156377
DEE,2021-05-24,61.36052245626714
DEE,2021-05-31,61.98884011804438
DEE,2021-06-07,61.810515251577954
DEE,2021-06-14,62.34471905853754
DEE,2021-06-21,61.567332888228414
DEE,2021-06-28,61.39612878675379
DEE,2021-07-05,61.41987296192904
DEE,2021-07-12,61.564466151987816
DEE,2021-07-19,61.34419271812798
DEE,2021-07-26,61.45975560485914
DEE,2021-08-02,61.150964238659895
DEE,2021-08-09,61.624524482589
DEE,2021-08-16,61.464877835951135
DEE,2021-08-23,61.008463743794145
DEE,2021-08-30,61.291716433346394
DEE,2021-09-06,61.95065750070128
DEE,2021-09-13,61.20911439830722
DEE,2021-09-20,61.148189721612944
DEE,2021-09-27,61.14774577018345
DEE,2021-10-04,61.10251598683802
DEE,2021-10-11,61.148437466347914
DEE,2021-10-18,61.759862688941745
DEE,2021-10-25,62.187331194058466
DEE,2021-11-01,62.048878269628716
DEE,2021-11-08,62.200347575121455
DEE,2021-11-15,62.308376548409235
DEE,2021-11-22,62.31079883658009
DEE,2021-11-29,62.45514161594499
DEE,2021-12-06,62.63442108508775
DEE,2021-12-13,62.605944961645406
DEE,2021-12-20,62.74131719474004
DEE,2021-12-27,63.386543863034696
DEE,2022-01-03,62.48838700532432
DEE,2022-01-10,61.92332741305191
DEE,2022-01-17,62.05205691134263
DEE,2022-01-24,61.88730492408873
DEE,2022-01-31,62.03331998388817
DEE,2022-02-07,62.00449014269662
DEE,2022-02-14,62.19172728080774
DEE,2022-02-21,61.95427759935989
DEE,2022-02-28,62.07842858884035
DEE,2022-03-07,62.121913259443
DEE,2022-03-14,61.972562189960435
DEE,2022-03-21,62.26151085443874
DEE,2022-03-28,61.85017007643435
DEE,2022-04-04,62.119892411870346
DEE,2022-04-11,62.243899739270915
DEE,2022-04-18,62.920697991023765
DEF,2020-05-04,61.0278250309663
DEF,2020-05-11,60.58417258383012
DEF,2020-05-18,60.91383239556047
DEF,2020-05-25,60.96367131418596
DEF,2020-06-01,61.09586044233544
DEF,2020-06-08,60.88432809727946
DEF,2020-06-15,61.45132191923993
DEF,2020-06-22,61.5747166659645
DEF,2020-06-29,60.27866980832207
DEF,2020-07-06,60.13545886776829
DEF,2020-07-13,61.059809935025896
DEF,2020-07-20,61.41993841419946
DEF,2020-07-27,61.672195153600846
DEF,2020-08-03,61.616775654098106
DEF,2020-08-10,61.715761556588895
DEF,2020-08-17,60.81323774134457
DEF,2020-08-24,59.9700362494303
DEF,2020-08-31,60.262204628226804
DEF,2020-09-07,60.43239865366075
DEF,2020-09-14,61.0414954070312
DEF,2020-09-21,61.037163804052675
DEF,2020-09-28,60.993017314520046
DEF,2020-10-05,60.799030625674334
DEF,2020-10-12,60.860177547397605
DEF,2020-10-19,60.969770496664815
DEF,2020-10-26,60.75066366143142
DEF,2020-11-02,60.552405984591985
DEF,2020-11-09,60.47467465029041
DEF,2020-11-16,60.41686409894117
DEF,2020-11-23,60.51483177745814
DEF,2020-11-30,60.77733415343305
DEF,2020-12-07,61.17012318669336
